"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/29/2021","AQS","060371302","1","41","ppb","39","Compton","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"03/30/2021","AQS","060371302","1","23.4","ppb","22","Compton","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"03/31/2021","AQS","060371302","1","64.4","ppb","62","Compton","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"01/01/2021","AQS","060371602","1","30.8","ppb","28","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"01/02/2021","AQS","060371602","1","29.4","ppb","27","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"01/03/2021","AQS","060371602","1","25.3","ppb","24","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"01/04/2021","AQS","060371602","1","30.1","ppb","28","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"01/05/2021","AQS","060371602","1","42.5","ppb","40","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"01/06/2021","AQS","060371602","1","52.7","ppb","49","Pico Rivera #2","23","96.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"01/07/2021","AQS","060371602","1","55.3","ppb","52","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"01/08/2021","AQS","060371602","1","51.2","ppb","48","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"01/09/2021","AQS","060371602","1","44","ppb","42","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"01/10/2021","AQS","060371602","1","35.1","ppb","33","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"01/11/2021","AQS","060371602","1","47.3","ppb","44","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"01/12/2021","AQS","060371602","1","46.8","ppb","43","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"01/13/2021","AQS","060371602","1","51.6","ppb","48","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"01/14/2021","AQS","060371602","1","56.1","ppb","53","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"01/15/2021","AQS","060371602","1","54.7","ppb","51","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"01/16/2021","AQS","060371602","1","50.6","ppb","47","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"01/17/2021","AQS","060371602","1","44.1","ppb","42","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"01/18/2021","AQS","060371602","1","40.7","ppb","38","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"01/19/2021","AQS","060371602","1","22.2","ppb","21","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"01/20/2021","AQS","060371602","1","30.3","ppb","28","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"01/21/2021","AQS","060371602","1","34.5","ppb","32","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"01/22/2021","AQS","060371602","1","34.7","ppb","32","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"01/23/2021","AQS","060371602","1","24.6","ppb","23","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"01/24/2021","AQS","060371602","1","17.6","ppb","16","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"01/25/2021","AQS","060371602","1","32.2","ppb","30","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"01/26/2021","AQS","060371602","1","36.2","ppb","34","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"01/27/2021","AQS","060371602","1","31","ppb","29","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"01/28/2021","AQS","060371602","1","38","ppb","36","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"01/29/2021","AQS","060371602","1","28.5","ppb","26","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"01/30/2021","AQS","060371602","1","32","ppb","30","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"01/31/2021","AQS","060371602","1","36.2","ppb","34","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"02/01/2021","AQS","060371602","1","48","ppb","45","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"02/02/2021","AQS","060371602","1","42","ppb","40","Pico Rivera #2","23","96.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"02/03/2021","AQS","060371602","1","37","ppb","35","Pico Rivera #2","21","88.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"02/04/2021","AQS","060371602","1","30.8","ppb","28","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"02/05/2021","AQS","060371602","1","39.5","ppb","37","Pico Rivera #2","20","83.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"02/06/2021","AQS","060371602","1","46","ppb","43","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"02/07/2021","AQS","060371602","1","35.5","ppb","33","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"02/08/2021","AQS","060371602","1","20.8","ppb","19","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"02/09/2021","AQS","060371602","1","17.8","ppb","16","Pico Rivera #2","21","88.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"02/10/2021","AQS","060371602","1","37.3","ppb","35","Pico Rivera #2","19","79.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"02/11/2021","AQS","060371602","1","33.5","ppb","31","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"02/12/2021","AQS","060371602","1","22.7","ppb","21","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"02/13/2021","AQS","060371602","1","25.5","ppb","24","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"02/14/2021","AQS","060371602","1","20.3","ppb","19","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"02/15/2021","AQS","060371602","1","29.8","ppb","27","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"02/16/2021","AQS","060371602","1","21.3","ppb","20","Pico Rivera #2","22","92.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"02/17/2021","AQS","060371602","1","38","ppb","36","Pico Rivera #2","21","88.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"02/18/2021","AQS","060371602","1","43.4","ppb","41","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"02/19/2021","AQS","060371602","1","46.4","ppb","43","Pico Rivera #2","22","92.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"02/20/2021","AQS","060371602","1","34.9","ppb","32","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"02/21/2021","AQS","060371602","1","35.6","ppb","33","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"02/22/2021","AQS","060371602","1","45.6","ppb","42","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"02/23/2021","AQS","060371602","1","45.8","ppb","42","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"02/24/2021","AQS","060371602","1","43.5","ppb","41","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"02/25/2021","AQS","060371602","1","41.5","ppb","39","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"02/26/2021","AQS","060371602","1","40.3","ppb","38","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"02/27/2021","AQS","060371602","1","33.4","ppb","31","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"02/28/2021","AQS","060371602","1","31.1","ppb","29","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"03/01/2021","AQS","060371602","1","43.2","ppb","41","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"03/02/2021","AQS","060371602","1","44.3","ppb","42","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"03/03/2021","AQS","060371602","1","42.2","ppb","40","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"03/04/2021","AQS","060371602","1","36.3","ppb","34","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"03/05/2021","AQS","060371602","1","34.6","ppb","32","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"03/06/2021","AQS","060371602","1","26.7","ppb","25","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"03/07/2021","AQS","060371602","1","17.3","ppb","16","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"03/08/2021","AQS","060371602","1","38.5","ppb","36","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"03/09/2021","AQS","060371602","1","30.1","ppb","28","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"03/10/2021","AQS","060371602","1","33.7","ppb","31","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"03/11/2021","AQS","060371602","1","27.1","ppb","25","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"03/12/2021","AQS","060371602","1","32.4","ppb","30","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"03/13/2021","AQS","060371602","1","24.5","ppb","23","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"03/14/2021","AQS","060371602","1","20.7","ppb","19","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"03/15/2021","AQS","060371602","1","19.9","ppb","18","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"03/16/2021","AQS","060371602","1","34.4","ppb","32","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"03/17/2021","AQS","060371602","1","33.5","ppb","31","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"03/18/2021","AQS","060371602","1","36.2","ppb","34","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"03/19/2021","AQS","060371602","1","34.3","ppb","32","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"03/20/2021","AQS","060371602","1","19.7","ppb","18","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"03/21/2021","AQS","060371602","1","22.7","ppb","21","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"03/22/2021","AQS","060371602","1","30.9","ppb","28","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"03/23/2021","AQS","060371602","1","30.2","ppb","28","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"03/24/2021","AQS","060371602","1","36.6","ppb","34","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"03/25/2021","AQS","060371602","1","20","ppb","19","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"03/26/2021","AQS","060371602","1","33.2","ppb","31","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"03/27/2021","AQS","060371602","1","31.7","ppb","29","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"03/28/2021","AQS","060371602","1","32.6","ppb","30","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"03/29/2021","AQS","060371602","1","41.4","ppb","39","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"03/30/2021","AQS","060371602","1","20.2","ppb","19","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"03/31/2021","AQS","060371602","1","51.9","ppb","48","Pico Rivera #2","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0102900008752","-118.0685"
"01/01/2021","AQS","060371701","2","31.4","ppb","29","Pomona","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"01/02/2021","AQS","060371701","2","27","ppb","25","Pomona","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"01/03/2021","AQS","060371701","2","25.1","ppb","24","Pomona","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"01/04/2021","AQS","060371701","2","33.8","ppb","31","Pomona","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"01/05/2021","AQS","060371701","2","41.4","ppb","39","Pomona","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"01/06/2021","AQS","060371701","2","46.5","ppb","43","Pomona","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"01/07/2021","AQS","060371701","2","51.2","ppb","48","Pomona","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"01/08/2021","AQS","060371701","2","48.8","ppb","45","Pomona","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"01/09/2021","AQS","060371701","2","44.4","ppb","42","Pomona","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"01/10/2021","AQS","060371701","2","33.3","ppb","31","Pomona","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"01/11/2021","AQS","060371701","2","45.4","ppb","42","Pomona","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"01/12/2021","AQS","060371701","2","42","ppb","40","Pomona","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"01/13/2021","AQS","060371701","2","47.7","ppb","44","Pomona","19","79.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"01/14/2021","AQS","060371701","2","54","ppb","51","Pomona","18","75.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"01/15/2021","AQS","060371701","2","50.5","ppb","47","Pomona","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"01/16/2021","AQS","060371701","2","53.7","ppb","50","Pomona","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"01/17/2021","AQS","060371701","2","40.7","ppb","38","Pomona","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"01/18/2021","AQS","060371701","2","43.2","ppb","41","Pomona","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"01/19/2021","AQS","060371701","2","21.3","ppb","20","Pomona","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"01/20/2021","AQS","060371701","2","34.4","ppb","32","Pomona","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"01/21/2021","AQS","060371701","2","40.8","ppb","38","Pomona","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"01/22/2021","AQS","060371701","2","33.8","ppb","31","Pomona","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"01/23/2021","AQS","060371701","2","22.7","ppb","21","Pomona","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"01/24/2021","AQS","060371701","2","18.2","ppb","17","Pomona","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"01/25/2021","AQS","060371701","2","13.4","ppb","12","Pomona","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"01/26/2021","AQS","060371701","2","31.4","ppb","29","Pomona","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"01/27/2021","AQS","060371701","2","34.9","ppb","32","Pomona","24","100.0000","42602","Nitrogen dioxide (NO2)","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
